carID,Brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage
68300,VW, T-Roc,2020.0,24250,Manual,2000.0,Diesel,,50.4,1.6,30.0,2.0,0.0
5161,Audi, Q3,2017.0,17995,Manua,15968.0,Petrol,150.0,49.6,1.4,69.0,2.0,0.0
56957,Opel, Combo Life,2018.0,13190,Manual,5800.0,Diesel,145.0,53.3,1.5,31.0,4.0,0.0
43808,Mercedes, E Class,2019.0,45799,Semi-Auto,1000.0,iesel,145.0,48.7,3.0,92.0,4.0,0.0
11289,BMW, 1 Series,2019.0,27750,Automatic,1947.0,Diesel,145.0,48.7,2.0,74.0,4.0,0.0
54007,Toyota, Yaris,2016.0,9995,Automatic,41111.0,Hybrid,0.0,86.0,1.5,97.0,0.0,0.0
52962,Toyota, Yaris,2019.0,12589,Automatic,11247.0,Hybrid,135.0,76.3,1.5,45.0,3.0,0.0
5599,Audi, A5,2019.0,29888,Semi-Auto,6500.0,Diesel,145.0,45.6,2.0,83.0,0.0,0.0
18918,Ford, Fiesta,2014.0,8750,Manual,25702.0,Petrol,0.0,65.7,1.0,53.0,3.0,0.0
68696,VW, Up,2010.7464032037274,6990,Manual,24300.0,Petrol,20.0,60.1,1.0,35.0,4.0,0.0
72760,VW, Golf,2020.0,24699,Manual,176.0,Petrol,150.0,47.1,1.5,86.0,4.0,0.0
14275,BMW, 3 Series,2017.0,17880,Automatic,22170.0,Diesel,145.0,60.1,2.0,52.0,4.0,0.0
8032,BMW, 1 Series,2019.0,17250,Manual,11699.0,Petrol,145.0,53.3,1.5,61.0,3.0,0.0
31354,Ford, Focus,2017.0,16950,Manual,17856.0,Petrol,,,2.0,64.0,0.0,0.0
3183,Audi, A3,2015.0,12495,MANUAL,20258.0,Diesel,0.0,83.1,1.6,30.0,,0.0
47267,Skoda, octavia,2014.0,10168,Automatic,61811.0,Diesel,125.0,56.5,2.61964142215505,49.0,2.0,0.0
4852,Audi, A1,2019.0,18990,Manual,2000.0,Petrol,145.0,48.7,1.0,64.0,1.0,0.0
69677,VW, CC,2016.0,13495,Semi-Auto,33810.0,Diesel,125.0,56.5,2.0,58.0,0.0,0.0
12438,BMW, 1 Serie,2014.0,10540,,45263.0,Diesel,30.0,64.2,2.0,96.0,0.0,0.0
30022,, Focus,2007.0,5995,Manual,67000.0,petrol,330.0,26.3,,79.0,3.0,0.0
4164,Audi, A4,2019.0,25992,unknown,3300.0,Diesel,145.0,48.7,2.0,80.0,2.0,0.0
45941,Mercedes, C Class,2017.0,22995,Semi-Auto,38471.0,Diesel,,,2.1,51.0,4.0,0.0
40290,Mercedes, C Class,2019.0,24944,Automatic,13538.0,Diesel,,,2.0,,3.0,0.0
17944,Ford, EcoSport,2016.0,8430,Manual,37775.0,Diesel,30.0,64.2,1.5,78.0,4.0,0.0
10535,BMW, 1 Series,2013.0,11995,Manual,31600.0,Diesel,125.0,57.6,2.0,69.0,4.0,0.0
8527,BMW, 1 Series,2019.0,16440,Manual,13461.0,Diesel,145.0,72.4,1.5,79.0,4.0,0.0
4200,Audi, A3,2016.0,13499,Automatic,35930.0,diesel,30.0,64.2,2.0,54.0,0.0,0.0
36822,Mercedes, B Class,2013.0,9750,Semi-Auto,33706.0,Diesel,30.0,64.2,1.8,91.0,0.0,0.0
66839,VW, Golf,2015.0,8498,Manual,62015.0,Diesel,0.0,74.3,1.6,38.0,0.0,0.0
11068,BMW, i3,2016.0,16482,,43695.0,Hybrid,0.0,470.8,0.0,81.0,1.0,0.0
25421,Ford, Fiesta,2013.0,5356,,69078.0,Diesel,0.0,85.6,1.6,97.0,0.0,0.0
40996,Mercedes, C Class,2015.0,11500,Manual,84830.0,Petrol,,,2.0,60.0,1.0,0.0
27589,Ford, EcoSport,2017.0,11500,Automatic,11016.0,Petrol,160.0,44.8,1.5,57.0,0.0,0.0
43042,Mercedes, C Class,2016.0,20890,Semi-Auto,,Diesel,,,2.1,83.0,2.0,0.0
8353,BMW, 1 Series,2014.0,10670,Automatic,53436.0,Diesel,30.0,64.2,2.0,55.0,0.0,0.0
2611,Audi, A1,2019.0,22490,Semi-Auto,2813.0,Petrol,150.0,44.8,1.5,87.0,4.0,0.0
69882,VW, Polo,2017.0,10981,Manual,57640.0,Petrol,20.0,60.1,1.2,44.0,4.0,0.0
73784,VW, Polo,2019.0,11999,Manual,12104.0,Petrol,150.0,48.7,1.0,92.0,,0.0
72558,W, Tiguan,2019.0,25790, Manual ,9929.0,Diesel,150.0,47.9,2.0,82.0,1.0,0.0
36525,Mercedes, E Class,2019.0,28879,Semi-Auto,7668.0,Diesel,145.0,61.4,2.0,88.0,2.0,0.0
41583,Mercedes, CLA Class,2016.0,18980,Automatic,32150.0,Diesel,20.0,67.3,2.1,37.0,4.0,0.0
12029,BMW, 1 Series,2015.0,14498,anual,25640.0,,30.0,62.8,2.0,41.0,0.0,0.0
43250,Mercedes, C Class,2019.0,22980,Automatic,11287.0,Diesel,,,1.6,95.0,3.0,0.0
26527,Ford, Focus,2019.0,17250,,7013.0,Diesel,,,2.0,84.0,1.0,0.0
39678,Mercedes, C Class,2019.0,25695,Semi-Auto,2000.0,petrol,,,1.5,52.0,0.0,0.0
70543,VW, T-Cross,2020.0,20790,Manual,10.0,Petrol,145.0,47.9,1.0,1.7694736373257314,1.0,0.0
41510,Mercedes, C Class,2019.0,30000,SEMI-AUTO,9062.0,,145.0,57.7,2.0,93.0,4.0,0.0
7420,Audi, Q2,2017.0,12745,Manual,87000.0,diesel,30.0,64.2,1.6,32.0,3.0,0.0
71710,V, Golf,2015.0,11698,Manual,9996.0,Petrol,30.0,53.3,1.4,76.0,3.0,0.0
35730,Mercedes, A Class,2017.0,15281,Manual,13943.0,Petrol,145.0,51.4,1.6,99.0,0.0,0.0
18025,Ford, Ka+,2018.0,9400,Manual,3011.0,Petrol,145.0,57.7,,63.0,4.0,0.0
63419,Opel, Crossland X,2019.0,13295,Semi-Auto,13151.0,Petrol,150.0,44.8,0.7395338990348711,46.0,4.0,0.0
5781,Audi, A5,2019.0,28950,Semi-Auto,5000.0,Diesel,145.0,47.1,,34.0,2.0,0.0
13276,BMW, 1 Series,2018.0,14999,Manual,12955.0,Diesel,145.0,51.4,1.5,55.0,2.0,0.0
61570,Opel, Mokka X,2019.0,14750,Manual,7931.0,Petrol,145.0,39.2,1.4,32.0,-2.299438676275689,0.0
57821,Opel, Insignia,2016.0,8590,Manual,40100.0,Diesel,20.0,68.9,1.6,94.0,4.0,0.0
4762,Audi, A5,2019.0,27858,emi-Auto,5000.0,Petrol,145.0,39.8,2.0,84.0,3.0,0.0
37708,Mercedes, C Class,2019.0,29549,Semi-Auto,10576.0,DIESEL,,,2.0,81.0,1.0,0.0
48834,Skoda, Superb,2016.0,13999,Manual,38980.0,Diesel,20.0,67.3,2.0,95.0,1.0,0.0
8283,BMW, X3,2019.0,32850,Automatic,4250.0,Petrol,145.0,30.4,2.0,38.0,1.0,0.0
59203,Opel, Grandland X,2018.0,16299,Automatic,8935.0,Diesel,145.0,57.7,,98.0,3.0,0.0
18952,Ford, EcoSport,2018.0,12980,Semi-Auto,12803.0,Petrol,145.0,48.7,1.0,99.0,0.0,0.0
51299,Toyota, Auris,2016.0,13400,,24610.0,Hybrid,0.0,78.5,1.8,98.0,4.0,0.0
69407,VW, Golf,2017.0,14395,,21162.0,Petrol,145.0,55.4,1.4,84.0,1.0,0.0
65288,Opel, Corsa,2017.0,6257,Manual,37069.0,Petrol,30.0,55.4,1.4,38.0,3.0,0.0
52580,Toyota, Auris,2016.0,15495,Automatic,33430.0,Other,0.0,76.4,1.8,38.0,2.0,0.0
58780,, Zafira,2017.0,12686,Automatic,20702.0,Petrol,205.0,40.9,1.4,58.0,3.0,0.0
24978,Ford, Focus,2017.0,9698,Manual,42148.0,Petrol,150.0,60.1,1.0,40.0,1.0,0.0
44996,Mercedes, C Class,2019.0,30444,Automatic,3360.0,Diesel,,,1.6,45.0,0.0,0.0
17828,Ford, Focus,2019.0,16073,Manual,,Petrol,145.0,60.1,1.0,57.0,4.0,0.0
59568,Opel, Viva,2016.0,6399,Manual,8641.0,Petrol,20.0,62.8,1.0,40.0,1.0,0.0
31240,Ford, Focus,,16000,Automatic,5367.0,Petrol,,,1.0,50.0,0.0,0.0
13771,BMW, 3 Series,2017.0,20990,Semi-Auto,18309.0,Diesel,145.0,56.5,3.0,71.0,0.0,0.0
45514,Mercedes, A Class,2018.0,18927,Semi-Auto,15013.0,Diesel,145.0,65.7,1.5,33.0,2.0,0.0
59700,Opel, mokka x,2017.0,10799,UNKNOWN,20591.0,Petrol,145.0,47.1,1.4,46.0,1.0,0.0
2070,Audi, A7,2017.0,23990,Semi-Auto,16236.0,Diesel,145.0,61.4,3.0,33.0,2.0,0.0
8515,BMW, 2 Series,2019.0,22480,Manual,6521.0,Diesel,145.0,60.1,2.0,62.0,2.0,0.0
15783,Ford, Ka+,2019.0,9291,Manual,7117.0,Petrol,145.0,47.9,1.2,82.0,1.0,0.0
48097,Skoda, Rapid,2015.0,8500,Semi-Auto,26357.0,Petrol,150.0,48.7,1.4,77.0,3.0,0.0
61851,Opel, Mokka X,2019.0,12398,Manual,19279.0,Petrol,145.0,39.2,1.4,98.0,0.0,0.0
49809,Skoda, Octavia,2019.0,15499,Manual,1868.0,Diesel,145.0,56.5,1.6,78.0,1.0,0.0
39705,Mercedes, C Class,2019.0,26925,Semi-Auto,9938.0,Petrol,145.0,46.3,1.5,56.0,0.0,0.0
69754,VW, GOLF,2019.0,11770,Manual,,Petrol,145.0,49.6,1.0,69.0,3.0,0.0
44155,Mercedes, X-CLASS,2017.0,23950,Automatic,15270.0,Diesel,265.0,35.8,2.3,53.0,3.0,0.0
48058,Skoda, Octavia,2017.0,10995,Manual,54331.0,iesel,20.0,70.6,2.0,40.0,4.0,0.0
64036,Opel, Astra,2017.0,11291,Manual,42536.0,Diesel,20.0,72.4,1.6,125.00377307214781,0.0,0.0
1691,Audi, A3,2015.0,10451,Manual,31983.0,Diesel,20.0,70.6,1.6,78.0,4.0,0.0
7921,BMW, 3 Series,2019.0,21995,Semi-Auto,18000.0,Diesel,145.0,62.8,,44.0,3.0,0.0
9534,BMW, 4 series,2019.0,32000,Automatic,5177.0,Petrol,145.0,39.2,3.0,32.0,3.0,0.0
30870,Ford, EcoSport,2018.0,16699,Semi-Auto,5266.0,PETROL,145.0,48.7,1.0,54.0,2.0,0.0
70491,VW, Golf,2017.0,21994,Automatic,22647.0,Hybrid,135.0,156.9,1.4,80.0,1.0,0.0
1693,Audi, A1,2017.0,14490,Manual,14723.0,PETROL,150.0,55.4,1.4,35.0,2.0,0.0
24761,Ford, EcoSport,2017.0,10899,Manual,10960.0,Petrol,150.0,52.3,1.0,32.0,4.0,0.0
57762,Opel, Astra,2013.0,5440,Manual,60000.0,Diesel,30.0,62.8,2.0,69.0,2.0,0.0
33763,Hyundai, Tucson,2016.0,14495,Semi-Auto,29856.0,,125.0,57.6,1.7,80.0,3.0,0.0
4616,audi, A4,2018.0,24490,Semi-Auto,16150.0,Diesel,145.0,61.4,2.0,31.0,1.0,0.0
62817,Opel, Mokka X,2018.0,13780,Manual,6145.0,Petrol,,47.1,1.4,53.0,1.0,0.0
57424,Opel, Mokka X,2017.0,14780,Automatic,11983.0,Petrol,145.0,43.5,1.4,69.0,0.0,0.0
74077,VW,Tiguan,2018.0,22795,Manual,19131.0,Diesel,145.0,50.4,2.0,38.0,0.0,0.0
31538,Hyundai, Tucson,2017.0,13056,Manual,62308.0,Diesel,125.0,16.35015250273762,2.0,30.0,6.227897962331817,0.0
25937,Ford, Focus,2017.0,11990,Automatic,27948.0,Petrol,145.0,46.3,1.5,58.0,2.0,0.0
75001,VW, Golf,2020.0,18495,Manual,99.0,Diesel,145.0,57.7,1.6,55.0,1.0,0.0
45137,Mercedes, GLC Class,2017.0,32472,Semi-Auto,17321.0,Diesel,145.0,56.5,2.1,83.0,1.0,0.0
43781,Mercedes, E Class,2019.0,25890,Automatic,6500.0,Diesel,145.0,72.4,2.0,84.0,0.0,0.0
64475,Opel, Corsa,2019.0,10990,Manual,100.0,Petrol,145.0,43.5,1.4,34.0,0.0,0.0
64679,Opel, Crossland X,2018.0,12891,Manual,3614.0,Petrol,150.0,44.8,1.2,91.0,4.0,0.0
42341,Mercedes, A Class,2018.0,18995,,10064.0,Diesel,145.0,65.7,1.5,69.0,1.0,0.0
18559,Ford, Focus,2018.0,13490,Manual,11710.0,Petrol,,,1.0,61.0,4.0,0.0
53979,Toyota, Aygo,2015.0,6923,Semi-Auto,62252.0,Petrol,0.0,67.0,1.0,77.0,0.0,0.0
25778,Ford, Focus,2018.0,15798,Manual,4534.0,Petrol,145.0,58.9,1.0,49.0,1.0,0.0
6260,Audi, Q5,2014.0,18420,Automatic,95001.0,Diesel,327.9157783460352,41.5,3.0,81.0,4.0,0.0
73636,VW, Polo,2018.0,11295,unknown,17306.0,Petrol,145.0,60.1,1.0,99.0,4.0,0.0
10190,BMW, 4 Series,2016.0,14000,Manual,101153.3482853059,Diesel,30.0,65.7,2.0,41.0,4.0,0.0
17217,Ford, Kuga,2018.0,13559,Manual,50226.0,Diesel,145.0,64.2,1.5,31.0,4.0,0.0
65898,VW, Up,2019.0,8510,Manual,3000.0,Petrol,145.0,54.3,1.0,61.0,3.0,0.0
21465,Ford, Kuga,2017.0,16699,Manual,14448.0,Diesel,145.0,60.1,2.0,34.0,0.0,0.0
36559,Mercedes, C Class,2015.0,11200,Automatic,34799.0,Diesel,145.0,53.3,2.1,50.0,2.0,0.0
27156,Ford, Edg,2017.0,17000,Manual,45386.0,Diese,160.0,48.7,2.0,44.0,2.0,0.0
5584,Audi, A4,2016.0,18950,Automatic,56000.0,Diesel,125.0,60.1,3.0,64.0,1.0,0.0
46448,Mercedes, E Class,2023.9773112620787,24399,Semi-Auto,14413.0,Diese,150.0,72.4,2.0,45.0,4.0,0.0
64048,Opel, Corsa,2020.0,16998,Manual,10.0,Petro,145.0,52.3,1.2,37.0,4.0,0.0
30541,Ford, Mustang,2020.0,42489,Automatic,3500.0,Petrol,145.0,22.1,5.0,96.0,0.0,0.0
40963,Mercedes, X-CLASS,2019.0,31990,Automatic,1000.0,Diesel,260.0,35.8,2.3,93.0,2.0,0.0
6831,Audi, A1,2015.0,10291,Manual,27013.0,Petrol,30.0,,1.4,91.0,0.0,0.0
21237,Ford, Focus,2019.0,24999,Manual,9488.0,Petrol,,,2.3,94.0,3.0,
20494,Ford, Fiesta,2018.0,11500,Manual,12930.0,Petrol,145.0,56.5,1.0,34.0,1.0,0.0
9816,BMW, X1,2019.0,26450,,7835.0,Diesel,150.0,60.1,2.0,31.0,0.0,0.0
55656,Toyota, Yaris,2018.0,10499,Manual,6432.0,Petrol,145.0,58.9,1.5,82.0,3.0,0.0
30006,Ford, Focus,2018.0,18490,Manual,7461.0,Petrol,,,1.5,31.0,4.0,0.0
59037,Opel, Corsa,2014.0,6495,Manual,30200.0,Petrol,125.0,51.4,1.2,57.0,4.0,0.0
36329,Mercede, A Class,2015.0,12699,Manual,34950.0,Diesel,20.0,70.6,1.5,64.0,0.0,0.0
53435,Toyota, Avensis,2017.0,11645,Manual,22640.0,Diesel,20.0,67.3,1.6,44.0,0.0,0.0
47460,SKODA, Superb,2017.0,16775,Manual,42271.0,Diesel,20.0,67.3,2.0,70.0,1.0,0.0
30625,, Focus,2017.0,11670,Manual,26754.0,,145.0,74.3,1.5,79.0,1.0,0.0
3398,Audi, A4,2014.0,15567,Automatic,55119.0,Petrol,300.0,34.9,3.0,66.0,0.0,0.0
48809,Skoda,Karoq,2017.0,12995,Automatic,24314.0,Petrol,125.0,51.4,1.5,73.0,4.0,0.0
23304,Ford, C-MAX,2014.0,6662,Manual,30918.0,Diesel,30.0,61.4,1.6,99.0,0.0,0.0
37476,Mercedes, C Class,2019.0,28480,Semi-Auto,1998.0,Diesel,145.0,54.3,1.6,68.0,1.0,0.0
11274,BMW, 3 Series,2019.0,24300,Semi-Auto,8000.0,Petrol,150.0,44.8,2.0,81.0,2.0,0.0
1760,Audi, A,2017.0,19801,emi-Auto,25129.0,Diesel,145.0,64.2,2.0,77.0,2.0,0.0
12972,BMW, X3,2013.0,15000,Semi-Auto,54150.0,Diesel,165.0,50.4,2.0,66.0,1.0,0.0
4080,audi, A3,2016.0,16950,Automatic,26000.0,Diesel,125.0,61.4,2.0,35.0,3.0,0.0
21016,Ford, Focus,2016.0,16000,Manual,19834.0,etrol,,,2.0,83.0,0.0,0.0
75089,VW, Arteon,2018.0,21811,Semi-Auto,21601.0,Diesel,145.0,50.4,2.0,91.0,4.0,0.0
38711,Mercedes, C Class,2018.0,23990,Automatic,86705.85488462522,Diesel,145.0,9.429178950613696,2.0,77.0,3.0,0.0
16186,Ford, Fiesta,2016.0,8999,Manual,32332.0,Petrol,125.0,54.3,1.2,75.0,0.0,0.0
39775,Mercedes, V Class,2019.0,25991,Automatic,3442.0,Diesel,150.0,39.8,2.1,62.0,4.0,0.0
74382,W, TIGUAN,2017.0,17790,Manual,14866.0,Diesel,145.0,58.9,2.0,,1.0,0.0
53611,oyota, C-HR,2018.0,16998,Automatic,30239.0,Hybrid,135.0,74.3,1.8,41.0,2.0,0.0
14344,BMW, 1 Series,2019.0,17998,Manual,6047.0,etrol,145.0,56.5,1.5,65.0,3.0,0.0
73212,VW, Scirocco,2017.0,15495,Manual,19804.0,Petrol,145.0,47.1,2.0,69.0,4.0,0.0
290,Audi, Q2,2018.0,15710,Manual,30440.0,Diesel,145.0,64.2,1.6,63.0,0.0,0.0
75971,VW, golf,2019.0,16650,MANUAL,12900.0,Petrol,145.0,49.6,1.0,74.0,1.0,0.0
71517,VW,Golf,2020.0,39950,AUTOMATIC,1000.0,Petrol,145.0,32.8,2.0,50.0,1.0,0.0
8823,BMW, 1 Series,2014.0,11700,Automatic,29626.0,Petrol,125.0,50.4,1.6,77.0,3.0,0.0
36979,Mercedes, B Class,2016.0,13977,Automatic,34000.0,Diesel,20.0,68.9,1.5,46.0,4.0,0.0
19806,Ford, B-MAX,2013.0,6995,unknown,55404.0,Petrol,160.0,44.1,1.6,33.0,4.0,0.0
56951,Opel, Adam,2016.0,7000,Manual,30000.0,Petrol,125.0,53.3,,75.0,1.0,0.0
33941,Hyundai,Tucso,2019.0,26995,Manual,10.0,Hybrid,145.0,47.9,1.6,93.0,4.0,0.0
789,udi, Q3,2016.0,16890,Manual,44000.0,Diesel,30.0,60.1,2.0,98.0,1.0,0.0
36259,Mercedes, C Class,2017.0,14999,Semi-Auto,35600.0,Petrol,,,2.0,76.0,0.0,0.0
53895,Toyota, Yaris,2016.0,10887,Automatic,21852.0,Hybrid,0.0,86.0,1.5,77.0,1.0,0.0
10334,BMW, X3,2016.0,17800,Automatic,47452.0,Diesel,145.0,54.3,2.0,95.0,3.0,0.0
63077,Opel, Astra,2017.0,7998,Manual,57318.0,Diesel,0.0,83.1,1.6,31.0,4.0,0.0
52323,Toyota, Yaris,2018.0,9995,Manual,17532.0,Petrol,,56.5,1.5,99.0,4.0,0.0
40957,Mercedes, A Class,2015.0,24499,Automatic,24632.0,PETROL,200.0,40.9,2.0,53.0,1.0,0.0
3724,Audi,,2018.0,20990,Manual,13894.0,Petrol,145.0,50.4,1.4,93.0,0.0,0.0
17088,Ford,,2016.0,13500,Manual,32643.0,Diesel,20.0,67.3,2.0,62.0,1.0,0.0
21103,Ford, Fiesta,2019.0,13880,Manua,7292.0,Petrol,145.0,56.5,1.0,86.0,2.0,0.0
74777,VW, T-Roc,2018.0,17000,Manual,12894.0,Petrol,150.0,44.1,1.0,90.0,3.0,0.0
67030,VW, Polo,2016.0,8895,MANUAL,16513.0,Petrol,20.0,60.1,1.0,55.0,4.0,0.0
71214,VW, Shuttle,2018.0,18998,Manual,24511.0,Diesel,150.0,47.1,2.0,99.0,1.0,0.0
21756,Ford, Focus,,18998,Manual,19725.0,Diesel,,,,56.0,1.0,0.0
74924,VW, Golf,2013.0,12795,Semi-Auto,65657.0,Petrol,160.0,44.1,2.0,82.0,3.0,0.0
24250,Ford, Ka+,2017.0,7500,Manual,9937.0,Petrol,150.0,57.7,1.2,99.0,4.0,0.0
63817,Opel, Astra,2016.0,8498,Manual,18245.0,Petrol,125.0,51.4,1.4,54.0,0.0,0.0
29035,Ford, Kuga,2019.0,17999,anual,10428.0,Diesel,145.0,38.2,2.0,68.0,2.0,0.0
30729,Ford, Focus,2018.0,14199,Manual,21853.0,Diesel,145.0,74.3,1.5,91.0,1.0,0.0
34611,Hyundai, I10,2018.0,7200,Manual,14788.0,Petrol,150.0,60.1,1.0,57.0,0.0,0.0
3678,Audi, A5,2017.0,21481,Semi-Auto,11070.0,Diesel,145.0,67.3,2.0,37.0,2.0,0.0
36665,Mercedes, GLC Class,2017.0,24490,Semi-Auto,34937.0,Diesel,145.0,56.5,2.1,47.0,0.0,0.0
58756,Opel, Corsa,2015.0,5995,Manual,54083.0,,125.0,54.3,1.4,89.0,-2.299438676275689,0.0
52984,Toyota, yaris,2019.0,12250,Manual,80184.93003575942,Petrol,145.0,47.9,1.5,99.0,0.0,0.0
15126,Ford, Fiesta,2018.0,10250,Manual,23022.0,Petrol,145.0,65.7,1.0,85.0,3.0,0.0
55051,Toyota, RAV4,2017.0,19995,Automatic,,Petrol,200.0,43.5,0.16286595450282282,57.0,2.0,0.0
53056,Toyota, Yaris,2013.0,4498,Manual,,Petrol,30.0,58.9,1.0,76.0,0.0,0.0
10067,BMW, X1,2019.0,25999,Semi-Auto,4575.0,Diesel,145.0,60.1,2.0,98.0,1.0,0.0
52850,Toyota, Aygo,2016.0,5889,manual,23225.0,Petrol,0.0,69.0,1.0,66.0,2.0,0.0
41990,Mercedes, E Class,2015.0,18135,Automatic,18849.0,Diesel,150.0,54.3,3.0,,0.0,0.0
2964,Audi, Q2,2019.0,22495,Manual,1000.0,Diesel,145.0,49.6,1.6,98.0,2.0,
4444,Audi, A4,2016.0,12255,Manual,42214.0,Petrol,125.0,53.3,1.4,67.0,3.0,0.0
66146,VW, Arteon,2019.0,20500,Automatic,8503.0,Petrol,145.0,40.4,1.5,94.0,4.0,0.0
7179,Audi, A1,2019.0,16996,Manual,11058.0,Petrol,145.0,51.4,1.0,34.0,,0.0
28433,, Fiesta,2014.0,8679,Automatic,15749.0,Petrol,0.0,57.7,1.0,30.0,1.0,0.0
53994,Toyota, Yaris,2019.0,12898,Manual,3120.0,etrol,150.0,47.9,1.5,85.0,1.0,0.0
28253,Ford, Fiesta,2014.0,7389,Manual,29875.0,petrol,0.0,65.7,1.0,52.0,1.0,0.0
51577,Toyota, Yaris,2019.0,9950,Manual,10225.0,Petrol,150.0,56.5,1.0,82.0,0.0,0.0
68875,VW, Golf,2020.0,32300,Semi-Auto,3000.0,Petrol,145.0,37.7,2.0,62.0,1.0,0.0
50141,Skoda, Octavia,2016.0,12000,Semi-Auto,44676.0,Diesel,30.0,64.2,2.0,95.0,4.0,0.0
37546,Mercedes, C Class,2015.0,9791,Manual,90000.0,Diesel,,,2.1,32.0,0.0,0.0
50747,Skoda, Yeti Outdoor,2017.0,14298,Semi-Auto,11647.0,Petrol,125.0,51.4,1.2,42.0,3.0,0.0
74271,VW,Golf,2019.0,12995,Manua,8438.0,Petrol,150.0,49.6,1.0,38.0,3.0,0.0
42191,Mercedes, A Class,2015.0,11480,Manual,47552.0,Diesel,0.0,80.7,1.5,95.0,2.0,0.0
43318,Mercedes, E Class,2019.0,44160,Automatic,4198.0,Petrol,145.0,32.1,3.0,50.0,2.0,0.0
11175,BMW, 1 Series,2020.0,23490,Manual,6565.0,Diesel,150.0,53.3,2.0,91.0,2.0,0.0
57213,Opel, Corsa,2017.0,6491,Manual,37601.0,Petrol,30.0,55.4,1.4,55.0,1.0,0.0
2677,Audi, Q2,2019.0,20000,Manual,2916.0,Diesel,145.0,49.6,1.6,42.0,0.0,0.0
48334,, Fabia,,9650,Manual,14076.0,Petrol,145.0,64.2,1.0,56.0,4.0,0.0
49309,Skoda, Octavia,2018.0,12395,Manual,41482.0,diesel,145.0,68.9,1.6,80.0,1.0,0.0
65174,Opel, Zafira,,11250,Manual,23976.0,Petrol,200.0,41.5,1.4,50.0,0.0,0.0
13489,BMW, 2 Series,2018.0,17498,Semi-Auto,22480.0,Petrol,145.0,50.4,1.5,32.0,1.0,0.0
47399,Skod, Rapid,2013.0,6295,Manual,53472.0,Petrol,30.0,55.4,1.2,78.0,,0.0
51104,Skoda, Yeti,2017.0,10499,Semi-Auto,45932.0,Petrol,125.0,51.4,1.2,93.0,2.0,0.0
30794,Ford, C-MAX,2017.0,8690,MANUAL,31938.0,Diesel,20.0,68.9,1.5,74.0,2.0,0.0
64197,Opel, Corsa,2016.0,6990,Manual,22610.0,Petrol,30.0,55.4,1.4,34.0,3.0,0.0
58980,Opel, Viva,2018.0,6490,Manual,-42707.56421518209,Petrol,150.0,61.4,1.0,36.0,1.0,0.0
3745,Audi, TT,2010.37154645612,21995,Semi-Auto,36397.0,Petrol,150.0,42.8,2.0,80.0,4.0,0.0
61603,Opel, Mokka X,2019.0,13489,Manua,12761.0,Petrol,145.0,39.2,1.4,54.0,1.0,0.0
58979,Opel,Astra,2017.0,10320,Semi-Auto,20124.0,Petrol,145.0,51.4,1.4,82.0,4.0,0.0
40483,Mercedes, A Class,2016.0,16549,Semi-Auto,31035.0,Petrol,125.0,52.3,1.6,66.0,2.0,0.0
50453,Skoda, Superb,2018.0,18985,Semi-Auto,25850.0,Petrol,150.0,43.5,2.0,94.0,2.0,0.0
36724,Mercedes, A Class,2019.0,24099,Semi-Auto,3131.0,Petrol,145.0,53.3,1.3,90.0,2.0,0.0
47184,Skoda, kodiaq,2019.0,30995,Automatic,650.0,Petrol,145.0,31.4,2.0,76.0,2.0,0.0
46876,skoda, Octavia,2019.0,19698,Semi-Auto,10.0,Petrol,145.0,47.9,2.0,62.0,0.0,0.0
46989,Skoda, Octavia,2019.0,15490,Manual,7465.0,Diesel,145.0,68.9,1.6,58.0,2.0,0.0
9009,BMW, X1,2016.0,18101,Semi-Auto,33049.0,Diesel,125.0,57.6,2.0,36.0,1.0,0.0
40995,Mercedes, A Class,2017.0,19300,utomatic,25838.0,Diesel,20.0,67.3,2.1,53.0,3.0,0.0
20935,Ford, Fiesta,2018.0,11600,Manual,,Petrol,145.0,65.7,1.0,33.0,3.0,0.0
60685,Opel, Grandland X,2019.0,16990,Automatic,2221.0,Diesel,145.0,57.7,1.5,41.0,2.0,0.0
67314,VW, Golf,2016.0,12770,Semi-Auto,23336.0,Petrol,0.0,65.7,1.0,78.0,0.0,0.0
70635,VW, Golf,2019.0,14950,Manual,10600.0,Diesel,145.0,57.7,1.6,70.0,3.0,0.0
52553,Toyota, Auris,2017.0,14100,Automatic,21000.0,Hybrid,135.0,78.5,1.8,96.0,4.0,0.0
69578,VW, Golf,2016.0,11799,Manual,25699.0,Petrol,30.0,53.3,1.4,45.0,4.0,0.0
50962,Skoda, Octavia,2017.0,11990,Manual,12007.0,Petrol,145.0,58.9,2.61964142215505,55.0,2.0,0.0
61327,Opel, Astra,2017.0,9755,Manual,17000.0,Petrol,145.0,52.3,1.4,96.0,2.0,0.0
60833,Opel, Mokka X,2019.0,22850,Manual,1.0,Petrol,145.0,39.2,1.4,59.0,4.0,0.0
47357,Skoda, Octavia,2015.0,12995,emi-Auto,42650.0,Diesel,125.0,60.1,2.0,88.0,4.0,0.0
14040,BMW, 2 Series,2019.0,20450,Automatic,101153.3482853059,Petrol,145.0,50.4,2.0,72.0,1.0,0.0
45102,Mercedes, C Class,2019.0,22899,Semi-Auto,14959.0,Diese,145.0,61.4,2.0,30.0,2.0,0.0
